TOP_HOT_AIR_TEMP,Faulty_TOP_HOT_AIR_TEMP,CHAMBER_EXT_TEMP,Faulty_CHAMBER_EXT_TEMP,CHAMBER_OUTLET_TEMP,Faulty_CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,Faulty_FEED_PUMP_FLOW
185.2,200.2,86.19999695,61.19999695,90.8000031,70.8000031,1112.101,912.101
185.2,200.2,85.80000305,60.80000305,90.4000015,70.4000015,1109.766,909.766
184.89999,199.89999,86,61,91,71,1112.101,912.101
185.2,200.2,85.69999695,60.69999695,90.5,70.5,1103.93,903.93
184.39999,199.39999,85.19999695,60.19999695,90.1999969,70.1999969,1112.101,912.101
185,200,85.5,60.5,90.3000031,70.3000031,1098.21,898.21
186.10001,201.10001,85.09999847,60.09999847,89.6999969,69.6999969,1101.712,901.712
186.10001,201.10001,84.90000153,59.90000153,89.9000015,69.9000015,1108.599,908.599
184.7,199.7,84.90000153,59.90000153,90.1999969,70.1999969,1108.599,908.599
185.8,200.8,85.69999695,60.69999695,90.8000031,70.8000031,1112.101,912.101
186.5,201.5,85.40000153,60.40000153,90.5,70.5,1103.93,903.93
187.8,202.8,85.40000153,60.40000153,90.5,70.5,1120.156,920.156
186.7,201.7,85.80000305,60.80000305,90.9000015,70.9000015,1110.934,910.934
185.60001,200.60001,86.40000153,61.40000153,91.6999969,71.6999969,1067.043,867.043
184.8,199.8,86.59999847,61.59999847,91.6999969,71.6999969,1075.097,875.097
185.39999,200.39999,86.40000153,61.40000153,91.4000015,71.4000015,1070.545,870.545
185.8,200.8,86.80000305,61.80000305,92,72,1073.93,873.93
182.3,197.3,86.90000153,61.90000153,91.9000015,71.9000015,1020.934,820.934
184.2,199.2,86.40000153,61.40000153,91.0999985,71.0999985,998.9883,798.9883
185.10001,200.10001,86.30000305,61.30000305,91.6999969,71.6999969,1001.323,801.323
184.10001,199.10001,87.09999847,62.09999847,92.5,72.5,1010.545,810.545
182.3,197.3,87.69999695,62.69999695,92.5999985,72.5999985,1004.825,804.825
183.5,198.5,87.80000305,62.80000305,93.3000031,73.3000031,1012.879,812.879
185.3,200.3,87.5,62.5,92.5999985,72.5999985,1014.047,814.047
183.7,198.7,87.30000305,62.30000305,92.4000015,72.4000015,1005.875,805.875
182.5,197.5,86.5,61.5,91.0999985,71.0999985,1008.21,808.21
184.8,199.8,86,61,90.9000015,70.9000015,1005.875,805.875
184.7,199.7,85.90000153,60.90000153,90.8000031,70.8000031,1009.377,809.377
182.60001,197.60001,86,61,90.5999985,70.5999985,1002.49,802.49
184.89999,199.89999,85.80000305,60.80000305,91,71,1005.875,805.875
185.39999,200.39999,86.19999695,61.19999695,91,71,1004.825,804.825
181.89999,196.89999,85.09999847,60.09999847,90.0999985,70.0999985,998.9883,798.9883
181.7,196.7,85.30000305,60.30000305,89.5,69.5,1007.043,807.043
183.89999,198.89999,85.59999847,60.59999847,90.5,70.5,1004.825,804.825
182.8,197.8,85.90000153,60.90000153,90.9000015,70.9000015,1010.545,810.545
181.8,196.8,85.69999695,60.69999695,90.6999969,70.6999969,998.9883,798.9883
184.10001,199.10001,85.5,60.5,90.3000031,70.3000031,1005.875,805.875
183.2,198.2,85.59999847,60.59999847,90.6999969,70.6999969,1008.21,808.21
181.3,196.3,86,61,90.1999969,70.1999969,1005.875,805.875
182.7,197.7,85.5,60.5,90.5999985,70.5999985,1009.377,809.377
184.3,199.3,85.80000305,60.80000305,91.0999985,71.0999985,1005.875,805.875
183.5,198.5,85.59999847,60.59999847,90.8000031,70.8000031,1002.49,802.49
182.7,197.7,85.80000305,60.80000305,90.1999969,70.1999969,1007.043,807.043
181.10001,196.10001,85.69999695,60.69999695,90.3000031,70.3000031,1003.658,803.658
183.5,198.5,85.59999847,60.59999847,90.8000031,70.8000031,1011.712,811.712
183.7,198.7,85.90000153,60.90000153,90.5999985,70.5999985,1000.156,800.156
181.60001,196.60001,85.30000305,60.30000305,90.3000031,70.3000031,1001.323,801.323
182.7,197.7,85.09999847,60.09999847,89.8000031,69.8000031,1002.49,802.49
184.2,199.2,85,60,90.0999985,70.0999985,1009.377,809.377
181.39999,196.39999,85,60,89.6999969,69.6999969,1002.49,802.49
181.7,196.7,84.90000153,59.90000153,89.0999985,69.0999985,1000.156,800.156
183.89999,198.89999,84.80000305,59.80000305,89.5,69.5,1010.545,810.545
183.3,198.3,85,60,89.9000015,69.9000015,1003.658,803.658
181.3,196.3,84.69999695,59.69999695,89.3000031,69.3000031,1001.323,801.323
183.10001,198.10001,84.59999847,59.59999847,89.6999969,69.6999969,1005.875,805.875
184.10001,199.10001,85,60,89.5,69.5,1003.658,803.658
181.2,196.2,85.09999847,60.09999847,89.9000015,69.9000015,1002.49,802.49
182,197,84.80000305,59.80000305,89.8000031,69.8000031,1000.156,800.156
184.2,199.2,85,60,89.9000015,69.9000015,1005.875,805.875
183.39999,198.39999,84.90000153,59.90000153,90.3000031,70.3000031,1003.658,803.658
181.60001,196.60001,85.09999847,60.09999847,89.6999969,69.6999969,1004.825,804.825
183.3,198.3,85.09999847,60.09999847,90,70,1001.323,801.323
184.10001,199.10001,85.19999695,60.19999695,90,70,993.2685,793.2685
181.7,196.7,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
183.7,198.7,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
183.60001,198.60001,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
181.39999,196.39999,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
183,198,87,62,89.8000031,69.8000031,1039.377,839.377
184.5,199.5,85,60,89.4000015,69.4000015,1053.268,853.268
182.3,197.3,84,59,88.6999969,68.6999969,1046.265,846.265
182.60001,197.60001,83.40000153,58.40000153,88,68,1048.599,848.599
184.60001,199.60001,83.40000153,58.40000153,87.9000015,67.9000015,1047.432,847.432
181.8,196.8,83.19999695,58.19999695,88,68,1054.436,854.436
183.10001,198.10001,83.30000305,58.30000305,87.5999985,67.5999985,1056.654,856.654
184.89999,199.89999,83.19999695,58.19999695,87.8000031,67.8000031,1052.101,852.101
182.5,197.5,83.09999847,58.09999847,87.6999969,67.6999969,1050.934,850.934
182,197,82.80000305,57.80000305,87.5999985,67.5999985,1046.265,846.265
184.5,199.5,82.90000153,57.90000153,88.3000031,68.3000031,1027.821,827.821
182.8,197.8,84,59,88.8000031,68.8000031,1038.21,838.21
182.10001,197.10001,84,59,88.0999985,68.0999985,1045.097,845.097
184.60001,199.60001,83.69999695,58.69999695,88.5,68.5,1039.377,839.377
182.8,197.8,83.90000153,58.90000153,88.8000031,68.8000031,1040.545,840.545
181.5,196.5,83.80000305,58.80000305,88.4000015,68.4000015,1047.432,847.432
183.8,198.8,83.90000153,58.90000153,88.8000031,68.8000031,1042.879,842.879
184.5,199.5,84.30000305,59.30000305,89.1999969,69.1999969,1038.21,838.21
182.2,197.2,84.30000305,59.30000305,89.1999969,69.1999969,1047.432,847.432
182.89999,197.89999,84.40000153,59.40000153,88.8000031,68.8000031,1037.043,837.043
186.3,201.3,84.09999847,59.09999847,88.9000015,68.9000015,1047.432,847.432
185.5,200.5,84.40000153,59.40000153,89.3000031,69.3000031,1053.268,853.268
183.5,198.5,84.19999695,59.19999695,88.8000031,68.8000031,1056.654,856.654
185.2,200.2,84.09999847,59.09999847,88.4000015,68.4000015,1045.097,845.097
186.3,201.3,84.09999847,59.09999847,88.8000031,68.8000031,1041.712,841.712
183.8,198.8,84.19999695,59.19999695,88.6999969,68.6999969,1041.712,841.712
184,199,84,59,88.0999985,68.0999985,1047.432,847.432
186.39999,201.39999,84.19999695,59.19999695,88.9000015,68.9000015,1049.766,849.766
184.10001,199.10001,84,59,88.8000031,68.8000031,1046.265,846.265
184.60001,199.60001,83.90000153,58.90000153,88.6999969,68.6999969,1041.712,841.712
186.7,201.7,84.09999847,59.09999847,88.9000015,68.9000015,1054.436,854.436
184.7,199.7,84.40000153,59.40000153,89.0999985,69.0999985,1052.101,852.101
184.3,199.3,84.5,59.5,89.4000015,69.4000015,1049.766,849.766
186.60001,201.60001,84.5,59.5,89.1999969,69.1999969,1040.545,840.545
187,202,85,60,89.1999969,69.1999969,1049.766,849.766
184.60001,199.60001,84.5,59.5,89.1999969,69.1999969,1049.766,849.766
186.89999,201.89999,84.69999695,59.69999695,89.8000031,69.8000031,1054.436,854.436
186.8,201.8,85,60,89.9000015,69.9000015,1057.821,857.821
184.7,199.7,85.09999847,60.09999847,89.8000031,69.8000031,1055.486,855.486
186.60001,201.60001,85.19999695,60.19999695,89.4000015,69.4000015,1045.097,845.097
187.2,202.2,84.90000153,59.90000153,89.8000031,69.8000031,1054.436,854.436
184.60001,199.60001,84.90000153,59.90000153,89.5999985,69.5999985,1053.268,853.268
186.5,201.5,84.80000305,59.80000305,89.5,69.5,1053.268,853.268
187.2,202.2,84.90000153,59.90000153,89.6999969,69.6999969,1057.821,857.821
185.2,200.2,84.90000153,59.90000153,89.5999985,69.5999985,1047.432,847.432
185.8,200.8,84.80000305,59.80000305,89.3000031,69.3000031,1049.766,849.766
187.5,202.5,84.69999695,59.69999695,89.6999969,69.6999969,1039.377,839.377
186,201,85,60,89.9000015,69.9000015,1048.599,848.599
185.60001,200.60001,84.90000153,59.90000153,89.1999969,69.1999969,1047.432,847.432
187.8,202.8,84.90000153,59.90000153,89.8000031,69.8000031,1044.047,844.047
187.2,202.2,84.80000305,59.80000305,89.5999985,69.5999985,1045.097,845.097
186,201,84.59999847,59.59999847,89,69,1037.043,837.043
185,200,84.09999847,59.09999847,88.4000015,68.4000015,1046.265,846.265
185.3,200.3,83.59999847,58.59999847,88.0999985,68.0999985,1038.21,838.21
187.60001,202.60001,83.69999695,58.69999695,88.8000031,68.8000031,995.6031,795.6031
187.8,202.8,84.80000305,59.80000305,89.5,69.5,1003.658,803.658
186.8,201.8,84.90000153,59.90000153,89.5,69.5,1015.214,815.214
185.7,200.7,85,60,89.5999985,69.5999985,1014.047,814.047
184.8,199.8,84.80000305,59.80000305,89.4000015,69.4000015,1018.599,818.599
186.7,201.7,85.09999847,60.09999847,89.5,69.5,1007.043,807.043
187.8,202.8,85.09999847,60.09999847,90.1999969,70.1999969,1010.545,810.545
186.5,201.5,85.30000305,60.30000305,89.5,69.5,1016.265,816.265
184.8,199.8,85.09999847,60.09999847,89.5999985,69.5999985,1019.767,819.767
187.2,202.2,84.80000305,59.80000305,89.4000015,69.4000015,1014.047,814.047
187.10001,202.10001,84.90000153,59.90000153,88.9000015,68.9000015,1016.265,816.265
185.3,200.3,84.69999695,59.69999695,88.5999985,68.5999985,1020.934,820.934
186,201,84.19999695,59.19999695,89,69,1023.268,823.268
187.7,202.7,84.5,59.5,89.1999969,69.1999969,1017.432,817.432
186.8,201.8,84.69999695,59.69999695,89.5,69.5,1019.767,819.767
184.89999,199.89999,84.5,59.5,89,69,1026.654,826.654
186.39999,201.39999,84.69999695,59.69999695,88.9000015,68.9000015,1017.432,817.432
187.3,202.3,84.30000305,59.30000305,89.0999985,69.0999985,1019.767,819.767
185.10001,200.10001,84.5,59.5,88.9000015,68.9000015,1023.268,823.268
185.60001,200.60001,84.59999847,59.59999847,89,69,1020.934,820.934
187.89999,202.89999,84.09999847,59.09999847,88.8000031,68.8000031,990.9338,790.9338
185.8,200.8,84.90000153,59.90000153,89.8000031,69.8000031,960.9338,760.9338
185.2,200.2,84.59999847,59.59999847,89.0999985,69.0999985,958.5992,758.5992
187.8,202.8,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
188,203,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
186.5,201.5,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
186.2,201.2,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
188.5,203.5,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
188.2,203.2,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
185.10001,200.10001,85.542239,60.542239,90.452079,70.452079,922.8794,722.8794
186,201,88.09999847,63.09999847,92,72,1062.49,862.49
187.7,202.7,86,61,90.1999969,70.1999969,1071.712,871.712
186.60001,201.60001,85.40000153,60.40000153,90,70,1056.654,856.654
185,200,84.90000153,59.90000153,89.5999985,69.5999985,1065.875,865.875
185.7,200.7,85.09999847,60.09999847,89.5999985,69.5999985,1067.043,867.043
187.5,202.5,85.09999847,60.09999847,90.1999969,70.1999969,1080.934,880.934
188,203,85.30000305,60.30000305,89.9000015,69.9000015,1071.712,871.712
186.10001,201.10001,84.80000305,59.80000305,89.6999969,69.6999969,1105.097,905.097
185.2,200.2,84.59999847,59.59999847,89.1999969,69.1999969,1118.988,918.988
184.89999,199.89999,84.59999847,59.59999847,89.5999985,69.5999985,1103.93,903.93
185.60001,200.60001,84.59999847,59.59999847,88.9000015,68.9000015,1107.432,907.432
186.5,201.5,84.40000153,59.40000153,89.3000031,69.3000031,1121.323,921.323
187.89999,202.89999,84.69999695,59.69999695,89.3000031,69.3000031,1120.156,920.156
186.60001,201.60001,84.80000305,59.80000305,89.5,69.5,1115.486,915.486
185.2,200.2,84.40000153,59.40000153,89,69,1114.319,914.319
186.5,201.5,84.19999695,59.19999695,88.9000015,68.9000015,1116.654,916.654
188.10001,203.10001,84.30000305,59.30000305,89,69,1121.323,921.323
186.10001,201.10001,84,59,88.8000031,68.8000031,1109.766,909.766
185.3,200.3,84.19999695,59.19999695,88.8000031,68.8000031,1108.599,908.599
186.60001,201.60001,84.19999695,59.19999695,89,69,1102.879,902.879
187.8,202.8,84.90000153,59.90000153,89.5999985,69.5999985,1103.93,903.93
186.39999,201.39999,84.80000305,59.80000305,89.8000031,69.8000031,1121.323,921.323
185.10001,200.10001,84.69999695,59.69999695,89.5,69.5,1107.432,907.432
185.7,200.7,84.80000305,59.80000305,89.6999969,69.6999969,1112.101,912.101
186.5,201.5,84.80000305,59.80000305,89.5999985,69.5999985,1108.599,908.599
188.39999,203.39999,84.90000153,59.90000153,89.6999969,69.6999969,1100.545,900.545
186.8,201.8,84.40000153,59.40000153,89.9000015,69.9000015,1114.319,914.319
185,200,84.59999847,59.59999847,89,69,1106.265,906.265
185.39999,200.39999,84.5,59.5,89.4000015,69.4000015,1114.319,914.319
186.60001,201.60001,85,60,89.9000015,69.9000015,1101.712,901.712
187,202,85.30000305,60.30000305,90.1999969,70.1999969,1107.432,907.432
187.3,202.3,85.59999847,60.59999847,90.5999985,70.5999985,1105.097,905.097
187.7,202.7,85.5,60.5,90.9000015,70.9000015,1106.265,906.265
187.8,202.8,85.80000305,60.80000305,90.8000031,70.8000031,1101.712,901.712
187.7,202.7,85.59999847,60.59999847,90.9000015,70.9000015,1093.541,893.541
187.7,202.7,85.80000305,60.80000305,90.8000031,70.8000031,1114.319,914.319
187.7,202.7,85.69999695,60.69999695,90.5999985,70.5999985,1102.879,902.879
187.89999,202.89999,85.80000305,60.80000305,90.4000015,70.4000015,1088.988,888.988
187.7,202.7,85.80000305,60.80000305,90.5999985,70.5999985,1110.934,910.934
187,202,85.59999847,60.59999847,90.6999969,70.6999969,1094.708,894.708
187.2,202.2,85.69999695,60.69999695,90.5999985,70.5999985,1114.319,914.319
187.60001,202.60001,85.69999695,60.69999695,90.6999969,70.6999969,1107.432,907.432
187.89999,202.89999,85.69999695,60.69999695,90.9000015,70.9000015,1109.766,909.766
187.7,202.7,85.59999847,60.59999847,90.5999985,70.5999985,1112.101,912.101
188.10001,203.10001,85.59999847,60.59999847,90.4000015,70.4000015,1115.486,915.486
186.60001,201.60001,85.40000153,60.40000153,90.0999985,70.0999985,1107.432,907.432
185.2,200.2,84.80000305,59.80000305,89.5999985,69.5999985,1107.432,907.432
184.89999,199.89999,84.59999847,59.59999847,89.1999969,69.1999969,1103.93,903.93
186.10001,201.10001,84.69999695,59.69999695,90.0999985,70.0999985,1108.599,908.599
187.39999,202.39999,84.5,59.5,89.5999985,69.5999985,1105.097,905.097
187.8,202.8,84.40000153,59.40000153,89.0999985,69.0999985,1105.097,905.097
187.60001,202.60001,83.80000305,58.80000305,88.5999985,68.5999985,1107.432,907.432
186.89999,201.89999,84.09999847,59.09999847,89.1999969,69.1999969,1110.934,910.934
186.60001,201.60001,84.19999695,59.19999695,89.3000031,69.3000031,1106.265,906.265
185.39999,200.39999,84,59,88.8000031,68.8000031,1097.043,897.043
184.7,199.7,84.30000305,59.30000305,89.0999985,69.0999985,1108.599,908.599
184.7,199.7,84.69999695,59.69999695,89.5,69.5,1102.879,902.879
186.3,201.3,85,60,90,70,1103.93,903.93
185.3,200.3,85.09999847,60.09999847,90,70,1107.432,907.432
185,200,85.40000153,60.40000153,90,70,1102.879,902.879
184.60001,199.60001,85.30000305,60.30000305,90,70,1107.432,907.432
185.10001,200.10001,85.59999847,60.59999847,90.5,70.5,1112.101,912.101
185.39999,200.39999,85.59999847,60.59999847,90.5,70.5,1102.879,902.879
184.8,199.8,84.30000305,59.30000305,88.3000031,68.3000031,1101.712,901.712
183.89999,198.89999,85.09999847,60.09999847,90.3000031,70.3000031,1018.599,818.599
182.3,197.3,85.80000305,60.80000305,90.6999969,70.6999969,1016.265,816.265
182.3,197.3,85.59999847,60.59999847,90.4000015,70.4000015,1008.21,808.21
185.10001,200.10001,85.69999695,60.69999695,90.9000015,70.9000015,997.821,797.821
183,198,86,61,91.3000031,71.3000031,1007.043,807.043
182.60001,197.60001,86,61,91.0999985,71.0999985,998.9883,798.9883
184.5,199.5,86.19999695,61.19999695,91.0999985,71.0999985,1001.323,801.323
184.7,199.7,86.09999847,61.09999847,91.5,71.5,997.821,797.821
183,198,86.59999847,61.59999847,91.6999969,71.6999969,987.4319,787.4319
182.7,197.7,86.69999695,61.69999695,91.8000031,71.8000031,998.9883,798.9883
184.8,199.8,86.59999847,61.59999847,92,72,1004.825,804.825
184.60001,199.60001,87.09999847,62.09999847,92.5999985,72.5999985,1009.377,809.377
182.10001,197.10001,87.40000153,62.40000153,92.5,72.5,997.821,797.821
182.89999,197.89999,87.19999695,62.19999695,92.3000031,72.3000031,1004.825,804.825
184.7,199.7,87.5,62.5,92.9000015,72.9000015,1002.49,802.49
184.5,199.5,88.30000305,63.30000305,93.8000031,73.8000031,1010.545,810.545
182.5,197.5,88.40000153,63.40000153,93.3000031,73.3000031,1009.377,809.377
184.10001,199.10001,87.69999695,62.69999695,93,73,1016.265,816.265
185,200,87.30000305,62.30000305,92.3000031,72.3000031,997.821,797.821
184.3,199.3,86.5,61.5,91.6999969,71.6999969,990.9338,790.9338
181.89999,196.89999,86.40000153,61.40000153,91.1999969,71.1999969,1001.323,801.323
182.60001,197.60001,86.09999847,61.09999847,90.6999969,70.6999969,990.9338,790.9338
184,199,86.30000305,61.30000305,91,71,988.5992,788.5992
185,200,86.30000305,61.30000305,91.4000015,71.4000015,1001.323,801.323
184,199,86.59999847,61.59999847,91.6999969,71.6999969,1002.49,802.49
181.8,196.8,86.5,61.5,91.5,71.5,992.1011,792.1011
182.5,197.5,86.59999847,61.59999847,91.5,71.5,1005.875,805.875
184.60001,199.60001,87,62,92.4000015,72.4000015,1009.377,809.377
185,200,87.19999695,62.19999695,92.4000015,72.4000015,1010.545,810.545
184,199,87.59999847,62.59999847,93.0999985,73.0999985,1007.043,807.043
181.89999,196.89999,87.69999695,62.69999695,92.8000031,72.8000031,1003.658,803.658
182.60001,197.60001,87.80000305,62.80000305,92.9000015,72.9000015,1018.599,818.599
183.89999,198.89999,87.90000153,62.90000153,93.1999969,73.1999969,1007.043,807.043
185.2,200.2,87.90000153,62.90000153,93,73,1007.043,807.043
183.89999,198.89999,87.59999847,62.59999847,92.5999985,72.5999985,996.6537,796.6537
181.8,196.8,87,62,92.1999969,72.1999969,1007.043,807.043
182.7,197.7,86.5,61.5,91.4000015,71.4000015,995.6031,795.6031
183.8,198.8,86.30000305,61.30000305,91.4000015,71.4000015,1000.156,800.156
185,200,86.19999695,61.19999695,91.4000015,71.4000015,998.9883,798.9883
185.10001,200.10001,85.90000153,60.90000153,91.1999969,71.1999969,997.821,797.821
182.89999,197.89999,86,61,91.3000031,71.3000031,1001.323,801.323
182.7,197.7,86.09999847,61.09999847,91.5,71.5,980.5447,780.5447
184.39999,199.39999,86.09999847,61.09999847,91.3000031,71.3000031,987.4319,787.4319
181.3,196.3,85.90000153,60.90000153,90.6999969,70.6999969,981.712,781.712
182.8,197.8,86.09999847,61.09999847,90.9000015,70.9000015,990.9338,790.9338
184,199,86.09999847,61.09999847,91.3000031,71.3000031,990.9338,790.9338
181.2,196.2,86.40000153,61.40000153,91.3000031,71.3000031,978.2101,778.2101
182.39999,197.39999,86.19999695,61.19999695,91.5999985,71.5999985,1000.156,800.156
183.60001,198.60001,86.80000305,61.80000305,91.9000015,71.9000015,988.5992,788.5992
181.10001,196.10001,86.5,61.5,92.0999985,72.0999985,985.214,785.214
182.60001,197.60001,86.30000305,61.30000305,91.1999969,71.1999969,987.4319,787.4319
184.10001,199.10001,85.90000153,60.90000153,91.4000015,71.4000015,988.5992,788.5992
182.7,197.7,85.69999695,60.69999695,90.5,70.5,979.3774,779.3774
181,196,84.80000305,59.80000305,89.6999969,69.6999969,973.6576,773.6576
181.8,196.8,85,60,89.5,69.5,977.0428,777.0428
184,199,84.59999847,59.59999847,90,70,986.3813,786.3813
181.8,196.8,84.90000153,59.90000153,90.3000031,70.3000031,973.6576,773.6576
181.39999,196.39999,84.90000153,59.90000153,89.5,69.5,971.3229,771.3229
183.5,198.5,84.69999695,59.69999695,89.6999969,69.6999969,984.0467,784.0467
183.3,198.3,85,60,89.9000015,69.9000015,985.214,785.214
181.2,196.2,85,60,90.3000031,70.3000031,979.3774,779.3774
181.8,196.8,84.80000305,59.80000305,90.1999969,70.1999969,978.2101,778.2101
183.8,198.8,85.30000305,60.30000305,90.3000031,70.3000031,984.0467,784.0467
183.2,198.2,85.59999847,60.59999847,90.8000031,70.8000031,988.5992,788.5992
181,196,85.5,60.5,91.0999985,71.0999985,975.9922,775.9922
181.2,196.2,86.09999847,61.09999847,90.6999969,70.6999969,985.214,785.214
181.89999,196.89999,85.69999695,60.69999695,90.6999969,70.6999969,994.4358,794.4358
183.39999,198.39999,85.80000305,60.80000305,91,71,992.1011,792.1011
183.89999,198.89999,85.90000153,60.90000153,91.3000031,71.3000031,973.6576,773.6576
182,197,85.59999847,60.59999847,90.5,70.5,1009.377,809.377
181.89999,196.89999,85.40000153,60.40000153,90.5,70.5,998.9883,798.9883
182.39999,197.39999,85.09999847,60.09999847,89.8000031,69.8000031,992.1011,792.1011
184,199,85.40000153,60.40000153,90.5,70.5,995.6031,795.6031
184,199,85.5,60.5,90.9000015,70.9000015,995.6031,795.6031
183.39999,198.39999,85.90000153,60.90000153,91.1999969,71.1999969,994.4358,794.4358
181.2,196.2,85.5,60.5,90.6999969,70.6999969,979.3774,779.3774
181,196,85.59999847,60.59999847,90.4000015,70.4000015,995.6031,795.6031
181.8,196.8,85.19999695,60.19999695,90.4000015,70.4000015,990.9338,790.9338
182.8,197.8,85.40000153,60.40000153,90.5999985,70.5999985,987.4319,787.4319
183.2,198.2,85.19999695,60.19999695,90.5999985,70.5999985,993.2685,793.2685
183.7,198.7,85.09999847,60.09999847,90,70,981.712,781.712
182.7,197.7,85.30000305,60.30000305,90.5,70.5,992.1011,792.1011
182.3,197.3,85,60,90.0999985,70.0999985,1002.49,802.49
181,196,85,60,90.0999985,70.0999985,988.5992,788.5992
180.89999,195.89999,84.80000305,59.80000305,89.6999969,69.6999969,987.4319,787.4319
184.10001,199.10001,84.90000153,59.90000153,90.3000031,70.3000031,982.8794,782.8794
184.2,199.2,85.30000305,60.30000305,90.5,70.5,995.6031,795.6031
183.5,198.5,85.5,60.5,91,71,987.4319,787.4319
181.39999,196.39999,85.69999695,60.69999695,91.1999969,71.1999969,985.214,785.214
182.3,197.3,85.30000305,60.30000305,90.5,70.5,984.0467,784.0467
183.7,198.7,85.59999847,60.59999847,90.9000015,70.9000015,989.7665,789.7665
181.89999,196.89999,85.69999695,60.69999695,90.8000031,70.8000031,994.4358,794.4358
181.3,196.3,85.59999847,60.59999847,90.5999985,70.5999985,982.8794,782.8794
181.8,196.8,86,61,91.0999985,71.0999985,989.7665,789.7665
183.60001,198.60001,86.40000153,61.40000153,91.3000031,71.3000031,1003.658,803.658
183.7,198.7,86.30000305,61.30000305,91.8000031,71.8000031,989.7665,789.7665
181.8,196.8,86.19999695,61.19999695,91.5,71.5,997.821,797.821
181.39999,196.39999,85.80000305,60.80000305,90.6999969,70.6999969,988.5992,788.5992
182,197,85.40000153,60.40000153,90.3000031,70.3000031,1002.49,802.49
182.5,197.5,85.59999847,60.59999847,90.5999985,70.5999985,997.821,797.821
184.8,199.8,85.90000153,60.90000153,91,71,981.712,781.712
183,198,85.80000305,60.80000305,91.0999985,71.0999985,1002.49,802.49
181,196,86,61,90.8000031,70.8000031,997.821,797.821
181.10001,196.10001,86,61,90.8000031,70.8000031,984.0467,784.0467
182,197,86.09999847,61.09999847,90.9000015,70.9000015,982.8794,782.8794
183.60001,198.60001,86.40000153,61.40000153,91.5,71.5,995.6031,795.6031
184,199,86.59999847,61.59999847,91.8000031,71.8000031,989.7665,789.7665
181.60001,196.60001,86.5,61.5,91,71,1004.825,804.825
182,197,86,61,91,71,986.3813,786.3813
183.2,198.2,86.30000305,61.30000305,91.4000015,71.4000015,998.9883,798.9883
184.10001,199.10001,86.69999695,61.69999695,92.1999969,72.1999969,985.214,785.214
183.3,198.3,86.80000305,61.80000305,92.4000015,72.4000015,989.7665,789.7665
181.10001,196.10001,87,62,91.8000031,71.8000031,992.1011,792.1011
182,197,86.90000153,61.90000153,91.9000015,71.9000015,995.6031,795.6031
184.10001,199.10001,86.19999695,61.19999695,90.452079,70.452079,1005.48,805.48
183.60001,198.60001,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
181.7,196.7,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
183.10001,198.10001,88.09999847,63.09999847,91.8000031,71.8000031,1024.436,824.436
184.10001,199.10001,86.09999847,61.09999847,91.4000015,71.4000015,1018.599,818.599
181.5,196.5,85.59999847,60.59999847,90.3000031,70.3000031,1028.988,828.988
182.39999,197.39999,85.09999847,60.09999847,89.9000015,69.9000015,1018.599,818.599
184.39999,199.39999,84.59999847,59.59999847,89.9000015,69.9000015,1020.934,820.934
183,198,84.59999847,59.59999847,89.8000031,69.8000031,1030.156,830.156
181.3,196.3,84.90000153,59.90000153,89.5999985,69.5999985,1015.214,815.214
183.2,198.2,84.90000153,59.90000153,89.8000031,69.8000031,1031.323,831.323
184.10001,199.10001,84.80000305,59.80000305,89.6999969,69.6999969,1016.265,816.265
181.5,196.5,84.90000153,59.90000153,89.5,69.5,1023.268,823.268
182.39999,197.39999,84.69999695,59.69999695,89.0999985,69.0999985,1027.821,827.821
184.60001,199.60001,84.80000305,59.80000305,89.9000015,69.9000015,1017.432,817.432
183.10001,198.10001,84.80000305,59.80000305,89.3000031,69.3000031,1022.101,822.101
181.7,196.7,84.80000305,59.80000305,89.1999969,69.1999969,1025.486,825.486
183.89999,198.89999,84.5,59.5,89.4000015,69.4000015,1025.486,825.486
183.89999,198.89999,85.19999695,60.19999695,89.8000031,69.8000031,1025.486,825.486
181.7,196.7,84.69999695,59.69999695,89.4000015,69.4000015,1028.988,828.988
182.7,197.7,84.5,59.5,89.1999969,69.1999969,1023.268,823.268
184.5,199.5,84.69999695,59.69999695,89.8000031,69.8000031,1026.654,826.654
182.10001,197.10001,84.69999695,59.69999695,89.6999969,69.6999969,1024.436,824.436
182.7,197.7,84.59999847,59.59999847,89.5999985,69.5999985,1022.101,822.101
184.7,199.7,84.59999847,59.59999847,89.5999985,69.5999985,1014.047,814.047
183.10001,198.10001,84.5,59.5,89.6999969,69.6999969,1016.265,816.265
181.60001,196.60001,84.80000305,59.80000305,89.3000031,69.3000031,1025.486,825.486
